tic_p3,filename,anomaly_score_p3,tic_p9,anomaly_score_p9,score_weighted_root_sum,score_weighted_root_sumnorm
147332047.0,tess2018206045859-s0001-0000000147332047-0120-s_lc.fits,0.0401606425702812,147332047.0,0.0783132530120481,0.2162899735694909,0.1839818374668322
147302734.0,tess2018206045859-s0001-0000000147302734-0120-s_lc.fits,0.0120481927710843,147302734.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
147406068.0,tess2018206045859-s0001-0000000147406068-0120-s_lc.fits,0.0963855421686746,147406068.0,0.2469879518072288,0.34776393308695575,0.34516647214591667
149175936.0,tess2018206045859-s0001-0000000149175936-0120-s_lc.fits,0.208835341365462,149175936.0,0.2771084337349397,0.4708702244016889,0.4960925008826287
149218100.0,tess2018206045859-s0001-0000000149218100-0120-s_lc.fits,0.0160642570281124,149218100.0,0.1746987951807228,0.18498985000537005,0.14560846679624828
149248932.0,tess2018206045859-s0001-0000000149248932-0120-s_lc.fits,0.0240963855421686,149248932.0,0.0060240963855421,0.13970709462713965,0.09009264898950733
149269178.0,tess2018206045859-s0001-0000000149269178-0120-s_lc.fits,0.0120481927710843,149269178.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
149347948.0,tess2018206045859-s0001-0000000149347948-0120-s_lc.fits,0.0120481927710843,149347948.0,0.0240963855421686,0.11885742902000541,0.06453134585083842
149391335.0,tess2018206045859-s0001-0000000149391335-0120-s_lc.fits,0.0943775100401606,149391335.0,0.072289156626506,0.2995406685476881,0.2860456446731412
149625254.0,tess2018206045859-s0001-0000000149625254-0120-s_lc.fits,0.0281124497991969,149625254.0,0.0301204819277108,0.16884464805931643,0.125814748807942
149931603.0,tess2018206045859-s0001-0000000149931603-0120-s_lc.fits,0.0120481927710843,149931603.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
149934667.0,tess2018206045859-s0001-0000000149934667-0120-s_lc.fits,0.0120481927710843,149934667.0,0.0120481927710843,0.10976425998969018,0.05338328935656492
149975676.0,tess2018206045859-s0001-0000000149975676-0120-s_lc.fits,0.0120481927710843,149975676.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
150031624.0,tess2018206045859-s0001-0000000150031624-0120-s_lc.fits,0.0240963855421686,150031624.0,0.0301204819277108,0.15889459083804422,0.11361616329235402
150066631.0,tess2018206045859-s0001-0000000150066631-0120-s_lc.fits,0.1746987951807228,150066631.0,0.2409638554216867,0.4325520184205781,0.44911509139947703
150166091.0,tess2018206045859-s0001-0000000150166091-0120-s_lc.fits,0.1244979919678714,150166091.0,0.3674698795180723,0.40351277167156147,0.41351351375037415
150166465.0,tess2018206045859-s0001-0000000150166465-0120-s_lc.fits,0.0120481927710843,150166465.0,0.0240963855421686,0.11885742902000541,0.06453134585083842
150249622.0,tess2018206045859-s0001-0000000150249622-0120-s_lc.fits,0.0240963855421686,150249622.0,0.0060240963855421,0.13970709462713965,0.09009264898950733
150275459.0,tess2018206045859-s0001-0000000150275459-0120-s_lc.fits,0.0120481927710843,150275459.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
150390327.0,tess2018206045859-s0001-0000000150390327-0120-s_lc.fits,0.0120481927710843,150390327.0,0.0240963855421686,0.11885742902000541,0.06453134585083842
150391740.0,tess2018206045859-s0001-0000000150391740-0120-s_lc.fits,0.0120481927710843,150391740.0,0.036144578313253,0.12583486302322083,0.0730855504624087
150430837.0,tess2018206045859-s0001-0000000150430837-0120-s_lc.fits,0.036144578313253,150430837.0,0.0301204819277108,0.18680432685090584,0.147832981738635
150442152.0,tess2018206045859-s0001-0000000150442152-0120-s_lc.fits,0.0120481927710843,150442152.0,0.0481927710843373,0.13171711198762825,0.08029707853914153
152252868.0,tess2018206045859-s0001-0000000152252868-0120-s_lc.fits,0.0120481927710843,152252868.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
152226518.0,tess2018206045859-s0001-0000000152226518-0120-s_lc.fits,0.0602409638554216,152226518.0,0.1807228915662651,0.28137530765929664,0.2637752493084975
152273444.0,tess2018206045859-s0001-0000000152273444-0120-s_lc.fits,0.0120481927710843,152273444.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
152798990.0,tess2018206045859-s0001-0000000152798990-0120-s_lc.fits,0.0120481927710843,152798990.0,0.0180722891566265,0.11469805088864539,0.059432025445063486
152863530.0,tess2018206045859-s0001-0000000152863530-0120-s_lc.fits,0.0421686746987951,152863530.0,0.0903614457831325,0.22440046288189514,0.19392514686198917
152874515.0,tess2018206045859-s0001-0000000152874515-0120-s_lc.fits,0.0240963855421686,152874515.0,0.0180722891566265,0.1510707270099063,0.10402425142215749
152878576.0,tess2018206045859-s0001-0000000152878576-0120-s_lc.fits,0.1325301204819277,152878576.0,0.2831325301204819,0.39765789106470406,0.4063355387721381
152938733.0,tess2018206045859-s0001-0000000152938733-0120-s_lc.fits,0.0160642570281125,152938733.0,0.0060240963855421,0.1169188905980432,0.06215473371789479
159670453.0,tess2018206045859-s0001-0000000159670453-0120-s_lc.fits,0.0963855421686746,159670453.0,0.1686746987951807,0.3305082190648665,0.3240112869595472
159696013.0,tess2018206045859-s0001-0000000159696013-0120-s_lc.fits,0.0120481927710843,159696013.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
159729576.0,tess2018206045859-s0001-0000000159729576-0120-s_lc.fits,0.0301204819277108,159729576.0,0.1385542168674698,0.21328777006048794,0.18030119167501954
159734479.0,tess2018206045859-s0001-0000000159734479-0120-s_lc.fits,0.1666666666666666,159734479.0,0.3373493975903614,0.4427622062813935,0.461632592252045
159745572.0,tess2018206045859-s0001-0000000159745572-0120-s_lc.fits,0.0120481927710843,159745572.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
160037571.0,tess2018206045859-s0001-0000000160037571-0120-s_lc.fits,0.1004016064257027,160037571.0,0.2469879518072288,0.3528854650707204,0.3514453753205844
160070294.0,tess2018206045859-s0001-0000000160070294-0120-s_lc.fits,0.1506024096385544,160070294.0,0.3614457831325302,0.4307009326909637,0.4468456946445407
161153327.0,tess2018206045859-s0001-0000000161153327-0120-s_lc.fits,0.0240963855421686,161153327.0,0.0180722891566265,0.1510707270099063,0.10402425142215749
161137337.0,tess2018206045859-s0001-0000000161137337-0120-s_lc.fits,0.0642570281124497,161137337.0,0.0843373493975904,0.26087354712298433,0.23864047133077484
161170644.0,tess2018206045859-s0001-0000000161170644-0120-s_lc.fits,0.0481927710843373,161170644.0,0.0240963855421686,0.20666883701175776,0.17218650258114485
161174251.0,tess2018206045859-s0001-0000000161174251-0120-s_lc.fits,0.036144578313253,161174251.0,0.0060240963855421,0.16761683064000127,0.1243094674357883
161269324.0,tess2018206045859-s0001-0000000161269324-0120-s_lc.fits,0.0200803212851404,161269324.0,0.0060240963855421,0.12888705076715326,0.07682747599871517
161272010.0,tess2018206045859-s0001-0000000161272010-0120-s_lc.fits,0.0240963855421686,161272010.0,0.0240963855421686,0.15523010514126634,0.10912357182793242
161270578.0,tess2018206045859-s0001-0000000161270578-0120-s_lc.fits,0.1204819277108434,161270578.0,0.1807228915662651,0.3627070839900197,0.36348649786131193
161357930.0,tess2018206045859-s0001-0000000161357930-0120-s_lc.fits,0.0040160642570282,161357930.0,0.0120481927710843,0.07265079203989683,0.007882866344153153
161376469.0,tess2018206045859-s0001-0000000161376469-0120-s_lc.fits,0.0120481927710843,161376469.0,0.0240963855421686,0.11885742902000541,0.06453134585083842
161379912.0,tess2018206045859-s0001-0000000161379912-0120-s_lc.fits,0.0120481927710843,161379912.0,0.0240963855421686,0.11885742902000541,0.06453134585083842
161458854.0,tess2018206045859-s0001-0000000161458854-0120-s_lc.fits,0.0100401606425704,161458854.0,0.0060240963855421,0.09568349211974729,0.03612052923701256
161439340.0,tess2018206045859-s0001-0000000161439340-0120-s_lc.fits,0.0281124497991966,161439340.0,0.0301204819277108,0.1688446480593157,0.12581474880794113
165079296.0,tess2018206045859-s0001-0000000165079296-0120-s_lc.fits,0.0120481927710843,165079296.0,0.0301204819277108,0.12252191471678328,0.06902393731526002
167119619.0,tess2018206045859-s0001-0000000167119619-0120-s_lc.fits,0.0481927710843373,167119619.0,0.1626506024096385,0.2562827446741842,0.23301223271752006
167164775.0,tess2018206045859-s0001-0000000167164775-0120-s_lc.fits,0.0120481927710843,167164775.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
167308905.0,tess2018206045859-s0001-0000000167308905-0120-s_lc.fits,0.0180722891566265,167308905.0,0.0120481927710843,0.129499423585511,0.07757823371055911
167549377.0,tess2018206045859-s0001-0000000167549377-0120-s_lc.fits,0.1164658634538151,167549377.0,0.2349397590361446,0.36995793209800676,0.3723759030917384
167549317.0,tess2018206045859-s0001-0000000167549317-0120-s_lc.fits,0.036144578313253,167549317.0,0.0240963855421686,0.18313984115412796,0.1433403902742134
167651964.0,tess2018206045859-s0001-0000000167651964-0120-s_lc.fits,0.0120481927710843,167651964.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
167652166.0,tess2018206045859-s0001-0000000167652166-0120-s_lc.fits,0.0080321285140561,167652166.0,0.0120481927710843,0.09365056638965281,0.03362820001579167
167695122.0,tess2018206045859-s0001-0000000167695122-0120-s_lc.fits,0.0763052208835342,167695122.0,0.0481927710843373,0.26489290128445636,0.24356812494781424
167723503.0,tess2018206045859-s0001-0000000167723503-0120-s_lc.fits,0.0180722891566265,167723503.0,0.0060240963855421,0.12306958210169953,0.06969536736640752
167720056.0,tess2018206045859-s0001-0000000167720056-0120-s_lc.fits,0.1867469879518072,167720056.0,0.3373493975903614,0.4618774328878637,0.485067505360922
167793961.0,tess2018206045859-s0001-0000000167793961-0120-s_lc.fits,0.1405622489959838,167793961.0,0.1867469879518072,0.3863615228714156,0.3924864009876041
167888770.0,tess2018206045859-s0001-0000000167888770-0120-s_lc.fits,0.0441767068273091,167888770.0,0.0120481927710843,0.19009889676104816,0.1518720633129634
167891326.0,tess2018206045859-s0001-0000000167891326-0120-s_lc.fits,0.0120481927710843,167891326.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
176957796.0,tess2018206045859-s0001-0000000176957796-0120-s_lc.fits,0.0120481927710843,176957796.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
176958411.0,tess2018206045859-s0001-0000000176958411-0120-s_lc.fits,0.0642570281124497,176958411.0,0.1385542168674698,0.27723750332819613,0.25870237798150764
176982916.0,tess2018206045859-s0001-0000000176982916-0120-s_lc.fits,0.036144578313253,176982916.0,0.0060240963855421,0.16761683064000127,0.1243094674357883
177079606.0,tess2018206045859-s0001-0000000177079606-0120-s_lc.fits,0.1144578313253011,177079606.0,0.2710843373493976,0.37478445669748317,0.37829313268755715
177116244.0,tess2018206045859-s0001-0000000177116244-0120-s_lc.fits,0.1244979919678715,177116244.0,0.3433734939759036,0.3994703431531316,0.40855757139988247
177162190.0,tess2018206045859-s0001-0000000177162190-0120-s_lc.fits,0.1285140562248996,177162190.0,0.2771084337349397,0.3920730372051914,0.39948861157541027
177179102.0,tess2018206045859-s0001-0000000177179102-0120-s_lc.fits,0.0341365461847389,177179102.0,0.0240963855421686,0.17885464580445806,0.13808682029351085
177282637.0,tess2018206045859-s0001-0000000177282637-0120-s_lc.fits,0.0160642570281125,177282637.0,0.0180722891566265,0.1282825229808099,0.07608633615054494
177285018.0,tess2018206045859-s0001-0000000177285018-0120-s_lc.fits,0.0120481927710843,177285018.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
179637488.0,tess2018206045859-s0001-0000000179637488-0120-s_lc.fits,0.0783132530120481,179637488.0,0.1987951807228916,0.31304894779427006,0.30260654436380685
180206335.0,tess2018206045859-s0001-0000000180206335-0120-s_lc.fits,0.0481927710843373,180206335.0,0.0180722891566265,0.20250945888039773,0.16708718217536989
180412528.0,tess2018206045859-s0001-0000000180412528-0120-s_lc.fits,0.1967871485943774,180412528.0,0.4879518072289156,0.49459267492084746,0.5251757850147636
180609412.0,tess2018206045859-s0001-0000000180609412-0120-s_lc.fits,0.0120481927710843,180609412.0,0.0301204819277108,0.12252191471678328,0.06902393731526002
181233908.0,tess2018206045859-s0001-0000000181233908-0120-s_lc.fits,0.1746987951807228,181233908.0,0.3373493975903614,0.4505394535961181,0.47116735314183356
197575514.0,tess2018206045859-s0001-0000000197575514-0120-s_lc.fits,0.108433734939759,197575514.0,0.2590361445783132,0.36522541113373597,0.36657392020830837
197613984.0,tess2018206045859-s0001-0000000197613984-0120-s_lc.fits,0.0481927710843373,197613984.0,0.1024096385542169,0.2396258279608222,0.21259116192010077
197646165.0,tess2018206045859-s0001-0000000197646165-0120-s_lc.fits,0.0060240963855421,197646165.0,0.0060240963855421,0.07761505257063284,0.013968957635806911
197686459.0,tess2018206045859-s0001-0000000197686459-0120-s_lc.fits,0.0120481927710843,197686459.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
197688044.0,tess2018206045859-s0001-0000000197688044-0120-s_lc.fits,0.0240963855421686,197688044.0,0.0060240963855421,0.13970709462713965,0.09009264898950733
197762407.0,tess2018206045859-s0001-0000000197762407-0120-s_lc.fits,0.0120481927710843,197762407.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
197762941.0,tess2018206045859-s0001-0000000197762941-0120-s_lc.fits,0.0120481927710843,197762941.0,0.0240963855421686,0.11885742902000541,0.06453134585083842
197763399.0,tess2018206045859-s0001-0000000197763399-0120-s_lc.fits,0.004016064257028,197763399.0,0.0120481927710843,0.07265079203989556,0.007882866344151612
197783882.0,tess2018206045859-s0001-0000000197783882-0120-s_lc.fits,0.0120481927710843,197783882.0,0.0120481927710843,0.10976425998969018,0.05338328935656492
197764361.0,tess2018206045859-s0001-0000000197764361-0120-s_lc.fits,0.0080321285140561,197764361.0,0.0240963855421686,0.10274373541996805,0.04477625651006517
197956827.0,tess2018206045859-s0001-0000000197956827-0120-s_lc.fits,0.0120481927710843,197956827.0,0.036144578313253,0.12583486302322083,0.0730855504624087
200647711.0,tess2018206045859-s0001-0000000200647711-0120-s_lc.fits,0.0240963855421686,200647711.0,0.0060240963855421,0.13970709462713965,0.09009264898950733
200645431.0,tess2018206045859-s0001-0000000200645431-0120-s_lc.fits,0.0120481927710843,200645431.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
201252144.0,tess2018206045859-s0001-0000000201252144-0120-s_lc.fits,0.0120481927710843,201252144.0,0.0120481927710843,0.10976425998969018,0.05338328935656492
201291918.0,tess2018206045859-s0001-0000000201291918-0120-s_lc.fits,0.0120481927710843,201291918.0,0.0240963855421686,0.11885742902000541,0.06453134585083842
204451551.0,tess2018206045859-s0001-0000000204451551-0120-s_lc.fits,0.036144578313253,204451551.0,0.0060240963855421,0.16761683064000127,0.1243094674357883
204543521.0,tess2018206045859-s0001-0000000204543521-0120-s_lc.fits,0.1646586345381526,204543521.0,0.1325301204819277,0.39743458182594454,0.4060617657892447
206359911.0,tess2018206045859-s0001-0000000206359911-0120-s_lc.fits,0.072289156626506,206359911.0,0.1686746987951807,0.297233194013986,0.2832167237133473
206460831.0,tess2018206045859-s0001-0000000206460831-0120-s_lc.fits,0.1184738955823294,206460831.0,0.1686746987951807,0.35750034785475127,0.3571031359779867
206483463.0,tess2018206045859-s0001-0000000206483463-0120-s_lc.fits,0.0160642570281125,206483463.0,0.0180722891566265,0.1282825229808099,0.07608633615054494
206500312.0,tess2018206045859-s0001-0000000206500312-0120-s_lc.fits,0.1345381526104416,206500312.0,0.2409638554216867,0.39161168135133617,0.3989229978597084
207081016.0,tess2018206045859-s0001-0000000207081016-0120-s_lc.fits,0.0120481927710843,207081016.0,0.0180722891566265,0.11469805088864539,0.059432025445063486
206609630.0,tess2018206045859-s0001-0000000206609630-0120-s_lc.fits,0.0120481927710843,206609630.0,0.108433734939759,0.15366996398556634,0.10721086772171812
209375295.0,tess2018206045859-s0001-0000000209375295-0120-s_lc.fits,0.0240963855421686,209375295.0,0.0240963855421686,0.15523010514126634,0.10912357182793242
211401599.0,tess2018206045859-s0001-0000000211401599-0120-s_lc.fits,0.070281124497992,211401599.0,0.0843373493975904,0.27016648625879036,0.250033442267357
211432564.0,tess2018206045859-s0001-0000000211432564-0120-s_lc.fits,0.0060240963855421,211432564.0,0.0120481927710843,0.0840448940544443,0.02185182397995851
212257896.0,tess2018206045859-s0001-0000000212257896-0120-s_lc.fits,0.0240963855421686,212257896.0,0.0301204819277108,0.15889459083804422,0.11361616329235402
212262393.0,tess2018206045859-s0001-0000000212262393-0120-s_lc.fits,0.1265060240963855,212262393.0,0.1807228915662651,0.36956451296809345,0.37189357853892524
212295272.0,tess2018206045859-s0001-0000000212295272-0120-s_lc.fits,0.1706827309236946,212295272.0,0.2951807228915662,0.4391712062592403,0.4572300928610803
212352650.0,tess2018206045859-s0001-0000000212352650-0120-s_lc.fits,0.0763052208835342,212352650.0,0.0843373493975904,0.27906898424373183,0.2609477395981792
214198381.0,tess2018206045859-s0001-0000000214198381-0120-s_lc.fits,0.1626506024096385,214198381.0,0.0783132530120481,0.3786087251209692,0.38298161480992354
214517415.0,tess2018206045859-s0001-0000000214517415-0120-s_lc.fits,0.1506024096385542,214517415.0,0.3012048192771084,0.4202244702722235,0.43400174612506615
214568914.0,tess2018206045859-s0001-0000000214568914-0120-s_lc.fits,0.1004016064257029,214568914.0,0.2590361445783132,0.35528088736827046,0.3543821186068582
214568827.0,tess2018206045859-s0001-0000000214568827-0120-s_lc.fits,0.0481927710843373,214568827.0,0.0060240963855421,0.19114582649763107,0.15315557974271976
214912513.0,tess2018206045859-s0001-0000000214912513-0120-s_lc.fits,0.2269076305220885,214912513.0,0.608433734939759,0.5370829041441937,0.5772680175749751
214992269.0,tess2018206045859-s0001-0000000214992269-0120-s_lc.fits,0.2831325301204819,214992269.0,0.4698795180722891,0.5627771105592443,0.6087686378466934
219169942.0,tess2018206045859-s0001-0000000219169942-0120-s_lc.fits,0.040160642570281,219169942.0,0.1325301204819277,0.23313033636660468,0.20462780975882403
219119796.0,tess2018206045859-s0001-0000000219119796-0120-s_lc.fits,0.0120481927710843,219119796.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
219200215.0,tess2018206045859-s0001-0000000219200215-0120-s_lc.fits,0.0481927710843373,219200215.0,0.0662650602409639,0.2271068174756045,0.1972430873735561
219320440.0,tess2018206045859-s0001-0000000219320440-0120-s_lc.fits,0.0120481927710843,219320440.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
219338901.0,tess2018206045859-s0001-0000000219338901-0120-s_lc.fits,0.0240963855421686,219338901.0,0.0481927710843373,0.1680897881088892,0.12488930451623553
219342300.0,tess2018206045859-s0001-0000000219342300-0120-s_lc.fits,0.1646586345381525,219342300.0,0.2771084337349397,0.42990738830891007,0.4458728239575057
220435758.0,tess2018206045859-s0001-0000000220435758-0120-s_lc.fits,0.0642570281124499,220435758.0,0.2108433734939758,0.2946271288433006,0.28002173617339254
220395015.0,tess2018206045859-s0001-0000000220395015-0120-s_lc.fits,0.0240963855421686,220395015.0,0.0180722891566265,0.1510707270099063,0.10402425142215749
220473692.0,tess2018206045859-s0001-0000000220473692-0120-s_lc.fits,0.0080321285140561,220473692.0,0.0060240963855421,0.08722072490584135,0.025745333671640072
220501097.0,tess2018206045859-s0001-0000000220501097-0120-s_lc.fits,0.1867469879518072,220501097.0,0.1746987951807228,0.4293078288990143,0.44513777524666487
220526765.0,tess2018206045859-s0001-0000000220526765-0120-s_lc.fits,0.1385542168674698,220526765.0,0.2710843373493976,0.401914492816547,0.4115540535325004
220537674.0,tess2018206045859-s0001-0000000220537674-0120-s_lc.fits,0.0180722891566265,220537674.0,0.0060240963855421,0.12306958210169953,0.06969536736640752
220538514.0,tess2018206045859-s0001-0000000220538514-0120-s_lc.fits,0.0120481927710843,220538514.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
220561845.0,tess2018206045859-s0001-0000000220561845-0120-s_lc.fits,0.1867469879518072,220561845.0,0.2710843373493976,0.44984537915265405,0.470316430753701
220557360.0,tess2018206045859-s0001-0000000220557360-0120-s_lc.fits,0.0240963855421686,220557360.0,0.0060240963855421,0.13970709462713965,0.09009264898950733
220569837.0,tess2018206045859-s0001-0000000220569837-0120-s_lc.fits,0.0120481927710843,220569837.0,0.0421686746987951,0.12888143341117214,0.07682058922452048
229057867.0,tess2018206045859-s0001-0000000229057867-0120-s_lc.fits,0.072289156626506,229057867.0,0.1385542168674698,0.28953888633550934,0.2737836452785337
229060052.0,tess2018206045859-s0001-0000000229060052-0120-s_lc.fits,0.0160642570281125,229060052.0,0.036144578313253,0.1394193351153853,0.08973986116789012
229807183.0,tess2018206045859-s0001-0000000229807183-0120-s_lc.fits,0.0060240963855421,229807183.0,0.0240963855421686,0.09313806308475954,0.032999880474232024
229807000.0,tess2018206045859-s0001-0000000229807000-0120-s_lc.fits,0.1967871485943776,229807000.0,0.2771084337349397,0.46016775993203773,0.48297147804253193
231081634.0,tess2018206045859-s0001-0000000231081634-0120-s_lc.fits,0.0120481927710843,231081634.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
231090784.0,tess2018206045859-s0001-0000000231090784-0120-s_lc.fits,0.0120481927710843,231090784.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
231261234.0,tess2018206045859-s0001-0000000231261234-0120-s_lc.fits,0.0040160642570282,231261234.0,0.0060240963855421,0.06622095055608536,1.5543122344752192e-15
231269344.0,tess2018206045859-s0001-0000000231269344-0120-s_lc.fits,0.1847389558232931,231269344.0,0.1566265060240963,0.4230022923504982,0.43740730444652764
231269245.0,tess2018206045859-s0001-0000000231269245-0120-s_lc.fits,0.0963855421686746,231269245.0,0.2349397590361446,0.3453093378158647,0.3421571838921217
231631884.0,tess2018206045859-s0001-0000000231631884-0120-s_lc.fits,0.1566265060240963,231631884.0,0.3614457831325302,0.4368492564933815,0.4543834255352711
231665881.0,tess2018206045859-s0001-0000000231665881-0120-s_lc.fits,0.1305220883534137,231665881.0,0.2409638554216867,0.38719886542971493,0.39351296742597774
231668630.0,tess2018206045859-s0001-0000000231668630-0120-s_lc.fits,0.036144578313253,231668630.0,0.0481927710843373,0.1959995241217508,0.1591061229625165
231708319.0,tess2018206045859-s0001-0000000231708319-0120-s_lc.fits,0.2208835341365462,231708319.0,0.2469879518072288,0.47538175109896663,0.5016235488955931
231712886.0,tess2018206045859-s0001-0000000231712886-0120-s_lc.fits,0.1325301204819277,231712886.0,0.2168674698795181,0.38437555570621784,0.39005164209556253
231739745.0,tess2018206045859-s0001-0000000231739745-0120-s_lc.fits,0.1365461847389559,231739745.0,0.3072289156626506,0.40647371813456357,0.41714357916937383
231810336.0,tess2018206045859-s0001-0000000231810336-0120-s_lc.fits,0.0060240963855421,231810336.0,0.0060240963855421,0.07761505257063284,0.013968957635806911
231824713.0,tess2018206045859-s0001-0000000231824713-0120-s_lc.fits,0.0602409638554216,231824713.0,0.1626506024096385,0.277012206160206,0.2584261678342663
231827609.0,tess2018206045859-s0001-0000000231827609-0120-s_lc.fits,0.036144578313253,231827609.0,0.144578313253012,0.22814073018881204,0.19851064517420394
231833061.0,tess2018206045859-s0001-0000000231833061-0120-s_lc.fits,0.7409638554216867,231833061.0,0.933734939759036,0.8818939815445961,1.0
231841600.0,tess2018206045859-s0001-0000000231841600-0120-s_lc.fits,0.1506024096385541,231841600.0,0.3253012048192771,0.4245305753769391,0.439280951077444
231852384.0,tess2018206045859-s0001-0000000231852384-0120-s_lc.fits,0.0401606425702812,231852384.0,0.0180722891566265,0.1872076061081339,0.14832739462456712
231845006.0,tess2018206045859-s0001-0000000231845006-0120-s_lc.fits,0.0120481927710843,231845006.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
231844926.0,tess2018206045859-s0001-0000000231844926-0120-s_lc.fits,0.0763052208835342,231844926.0,0.0783132530120481,0.2769562076468305,0.2583575146960013
232061873.0,tess2018206045859-s0001-0000000232061873-0120-s_lc.fits,0.0060240963855421,232061873.0,0.0060240963855421,0.07761505257063284,0.013968957635806911
231913573.0,tess2018206045859-s0001-0000000231913573-0120-s_lc.fits,0.0120481927710843,231913573.0,0.0120481927710843,0.10976425998969018,0.05338328935656492
232070999.0,tess2018206045859-s0001-0000000232070999-0120-s_lc.fits,0.0240963855421686,232070999.0,0.0180722891566265,0.1510707270099063,0.10402425142215749
232075203.0,tess2018206045859-s0001-0000000232075203-0120-s_lc.fits,0.036144578313253,232075203.0,0.0180722891566265,0.17898046302276793,0.13824106986843843
232085441.0,tess2018206045859-s0001-0000000232085441-0120-s_lc.fits,0.0180722891566265,232085441.0,0.0120481927710843,0.129499423585511,0.07757823371055911
232083010.0,tess2018206045859-s0001-0000000232083010-0120-s_lc.fits,0.1164658634538151,232083010.0,0.2349397590361446,0.36995793209800676,0.3723759030917384
233967362.0,tess2018206045859-s0001-0000000233967362-0120-s_lc.fits,0.108433734939759,233967362.0,0.2048192771084337,0.35394815154630715,0.3527482092199704
232087409.0,tess2018206045859-s0001-0000000232087409-0120-s_lc.fits,0.0060240963855421,232087409.0,0.0120481927710843,0.0840448940544443,0.02185182397995851
234283507.0,tess2018206045859-s0001-0000000234283507-0120-s_lc.fits,0.0120481927710843,234283507.0,0.0240963855421686,0.11885742902000541,0.06453134585083842
234285392.0,tess2018206045859-s0001-0000000234285392-0120-s_lc.fits,0.1024096385542169,234285392.0,0.2831325301204819,0.3624324463525171,0.36314979721403207
234287359.0,tess2018206045859-s0001-0000000234287359-0120-s_lc.fits,0.0301204819277108,234287359.0,0.0060240963855421,0.15436503741425114,0.10806301484719369
234295368.0,tess2018206045859-s0001-0000000234295368-0120-s_lc.fits,0.036144578313253,234295368.0,0.0120481927710843,0.17404667212381272,0.13219233377993989
234305804.0,tess2018206045859-s0001-0000000234305804-0120-s_lc.fits,0.1104417670682731,234305804.0,0.1144578313253011,0.33352547463062554,0.32771038629363014
234302317.0,tess2018206045859-s0001-0000000234302317-0120-s_lc.fits,0.0321285140562247,234302317.0,0.0481927710843373,0.18730113277930635,0.14844205658790202
234340300.0,tess2018206045859-s0001-0000000234340300-0120-s_lc.fits,0.1485943775100401,234340300.0,0.2710843373493976,0.41251505022562274,0.42455014020736437
234490671.0,tess2018206045859-s0001-0000000234490671-0120-s_lc.fits,0.0120481927710843,234490671.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
234495741.0,tess2018206045859-s0001-0000000234495741-0120-s_lc.fits,0.004016064257028,234495741.0,0.0060240963855421,0.0662209505560841,0.0
234498427.0,tess2018206045859-s0001-0000000234498427-0120-s_lc.fits,0.0120481927710843,234498427.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
234512382.0,tess2018206045859-s0001-0000000234512382-0120-s_lc.fits,0.0682730923694777,234512382.0,0.1506024096385542,0.2866480143648579,0.27023948988682245
234513798.0,tess2018206045859-s0001-0000000234513798-0120-s_lc.fits,0.0120481927710843,234513798.0,0.0120481927710843,0.10976425998969018,0.05338328935656492
234515928.0,tess2018206045859-s0001-0000000234515928-0120-s_lc.fits,0.0120481927710843,234515928.0,0.0060240963855421,0.10333441850587871,0.04550042301241333
234518605.0,tess2018206045859-s0001-0000000234518605-0120-s_lc.fits,0.2469879518072288,234518605.0,0.3614457831325302,0.5178237818521476,0.5536566910257744
234530106.0,tess2018206045859-s0001-0000000234530106-0120-s_lc.fits,0.0120481927710843,234530106.0,0.0120481927710843,0.10976425998969018,0.05338328935656492
234989709.0,tess2018206045859-s0001-0000000234989709-0120-s_lc.fits,0.0120481927710843,234989709.0,0.0120481927710843,0.10976425998969018,0.05338328935656492
234992251.0,tess2018206045859-s0001-0000000234992251-0120-s_lc.fits,0.0080321285140561,234992251.0,0.072289156626506,0.12547100018550128,0.07263946137536534
234994474.0,tess2018206045859-s0001-0000000234994474-0120-s_lc.fits,0.0240963855421686,234994474.0,0.0301204819277108,0.15889459083804422,0.11361616329235402
